id,url,format,version,timestamp,datasource,label,comment
file_705,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-01),Date: 2014-01-01 00:00:00
file_706,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-02),Date: 2014-02-01 00:00:00
file_707,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-03),Date: 2014-03-01 00:00:00
file_708,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-04),Date: 2014-04-01 00:00:00
file_709,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-05),Date: 2014-05-01 00:00:00
file_710,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-06),Date: 2014-06-01 00:00:00
file_711,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-07),Date: 2014-07-01 00:00:00
file_712,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-08),Date: 2014-08-01 00:00:00
file_713,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-09),Date: 2014-09-01 00:00:00
file_714,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-10),Date: 2014-10-01 00:00:00
file_715,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-11),Date: 2014-11-01 00:00:00
file_716,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2014-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2014-12),Date: 2014-12-01 00:00:00
file_717,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-01),Date: 2015-01-01 00:00:00
file_718,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-02),Date: 2015-02-01 00:00:00
file_719,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-03),Date: 2015-03-01 00:00:00
file_720,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-04),Date: 2015-04-01 00:00:00
file_721,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-05),Date: 2015-05-01 00:00:00
file_722,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-06),Date: 2015-06-01 00:00:00
file_723,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-07),Date: 2015-07-01 00:00:00
file_724,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-08),Date: 2015-08-01 00:00:00
file_725,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-09),Date: 2015-09-01 00:00:00
file_726,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-10),Date: 2015-10-01 00:00:00
file_727,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-11),Date: 2015-11-01 00:00:00
file_728,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2015-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2015-12),Date: 2015-12-01 00:00:00
file_729,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-01),Date: 2016-01-01 00:00:00
file_730,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-02),Date: 2016-02-01 00:00:00
file_731,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-03),Date: 2016-03-01 00:00:00
file_732,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-04),Date: 2016-04-01 00:00:00
file_733,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-05),Date: 2016-05-01 00:00:00
file_734,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-06),Date: 2016-06-01 00:00:00
file_735,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-07),Date: 2016-07-01 00:00:00
file_736,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-08),Date: 2016-08-01 00:00:00
file_737,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-09),Date: 2016-09-01 00:00:00
file_738,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-10),Date: 2016-10-01 00:00:00
file_739,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-11),Date: 2016-11-01 00:00:00
file_740,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2016-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2016-12),Date: 2016-12-01 00:00:00
file_741,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-01),Date: 2017-01-01 00:00:00
file_742,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-02),Date: 2017-02-01 00:00:00
file_743,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-03),Date: 2017-03-01 00:00:00
file_744,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-04),Date: 2017-04-01 00:00:00
file_745,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-05),Date: 2017-05-01 00:00:00
file_746,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-06),Date: 2017-06-01 00:00:00
file_747,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-07),Date: 2017-07-01 00:00:00
file_748,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-08),Date: 2017-08-01 00:00:00
file_749,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-09),Date: 2017-09-01 00:00:00
file_750,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-10),Date: 2017-10-01 00:00:00
file_751,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-11),Date: 2017-11-01 00:00:00
file_752,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2017-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2017-12),Date: 2017-12-01 00:00:00
file_753,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-01),Date: 2018-01-01 00:00:00
file_754,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-02),Date: 2018-02-01 00:00:00
file_755,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-03),Date: 2018-03-01 00:00:00
file_756,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-04),Date: 2018-04-01 00:00:00
file_757,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-05),Date: 2018-05-01 00:00:00
file_758,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-06),Date: 2018-06-01 00:00:00
file_759,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-07),Date: 2018-07-01 00:00:00
file_760,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-08),Date: 2018-08-01 00:00:00
file_761,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-09),Date: 2018-09-01 00:00:00
file_762,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-10),Date: 2018-10-01 00:00:00
file_763,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-11),Date: 2018-11-01 00:00:00
file_764,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2018-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2018-12),Date: 2018-12-01 00:00:00
file_765,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-01),Date: 2019-01-01 00:00:00
file_766,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-02),Date: 2019-02-01 00:00:00
file_767,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-03),Date: 2019-03-01 00:00:00
file_768,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-04),Date: 2019-04-01 00:00:00
file_769,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-05),Date: 2019-05-01 00:00:00
file_770,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-06),Date: 2019-06-01 00:00:00
file_771,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-07),Date: 2019-07-01 00:00:00
file_772,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-08),Date: 2019-08-01 00:00:00
file_773,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-09),Date: 2019-09-01 00:00:00
file_774,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-10),Date: 2019-10-01 00:00:00
file_775,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-11),Date: 2019-11-01 00:00:00
file_776,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2019-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2019-12),Date: 2019-12-01 00:00:00
file_777,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-01),Date: 2020-01-01 00:00:00
file_778,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-02),Date: 2020-02-01 00:00:00
file_779,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-03),Date: 2020-03-01 00:00:00
file_780,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-04),Date: 2020-04-01 00:00:00
file_781,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-05),Date: 2020-05-01 00:00:00
file_782,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-06),Date: 2020-06-01 00:00:00
file_783,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-07),Date: 2020-07-01 00:00:00
file_784,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-08),Date: 2020-08-01 00:00:00
file_785,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-09),Date: 2020-09-01 00:00:00
file_786,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-10),Date: 2020-10-01 00:00:00
file_787,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-11),Date: 2020-11-01 00:00:00
file_788,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2020-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2020-12),Date: 2020-12-01 00:00:00
file_789,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-01),Date: 2021-01-01 00:00:00
file_790,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-02),Date: 2021-02-01 00:00:00
file_791,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-03.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-03),Date: 2021-03-01 00:00:00
file_792,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-04.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-04),Date: 2021-04-01 00:00:00
file_793,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-05.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-05),Date: 2021-05-01 00:00:00
file_794,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-06.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-06),Date: 2021-06-01 00:00:00
file_795,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-07.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-07),Date: 2021-07-01 00:00:00
file_796,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-08.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-08),Date: 2021-08-01 00:00:00
file_797,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-09.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-09),Date: 2021-09-01 00:00:00
file_798,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-10.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-10),Date: 2021-10-01 00:00:00
file_799,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-11.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-11),Date: 2021-11-01 00:00:00
file_800,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2021-12.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2021-12),Date: 2021-12-01 00:00:00
file_801,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2022-01.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2022-01),Date: 2022-01-01 00:00:00
file_802,/user/bdm/persistent/neo/MOD_LSTD_M/2022-06-02_11-39-47/2022-02.pq,PARQUET,,2022-06-02 11:39:47,ds_1,MOD_LSTD_M (2022-02),Date: 2022-02-01 00:00:00
file_803,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-11_13-15-30/2000.pq,PARQUET,,2022-05-11 13:15:30,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_804,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-11_13-17-16/2000.pq,PARQUET,,2022-05-11 13:17:16,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_805,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-11_13-20-48/2000.pq,PARQUET,,2022-05-11 13:20:48,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_806,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-23_00-55-39/2000.pq,PARQUET,,2022-05-23 00:55:39,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_807,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-23_01-01-22/2000.pq,PARQUET,,2022-05-23 01:01:22,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_808,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-23_01-05-11/2000.pq,PARQUET,,2022-05-23 01:05:11,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_809,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-05-23_01-43-24/2000.pq,PARQUET,,2022-05-23 01:43:24,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_810,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-06-02_11-35-13/2000.pq,PARQUET,,2022-06-02 11:35:13,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_811,/user/bdm/persistent/neo/SRTM_RAMP2_TOPO/2022-06-02_11-38-53/2000.pq,PARQUET,,2022-06-02 11:38:53,ds_1,SRTM_RAMP2_TOPO (2000-01),Date: 2000-01-01 00:00:00
file_812,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/1.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (1),Resolution: 10m
file_813,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/10.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (10),Resolution: 10m
file_814,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/11.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (11),Resolution: 10m
file_815,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/12.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (12),Resolution: 10m
file_816,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/13.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (13),Resolution: 10m
file_817,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/14.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (14),Resolution: 10m
file_818,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/15.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (15),Resolution: 10m
file_819,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/16.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (16),Resolution: 10m
file_820,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/17.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (17),Resolution: 10m
file_821,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/18.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (18),Resolution: 10m
file_822,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/19.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (19),Resolution: 10m
file_823,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/2.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (2),Resolution: 10m
file_824,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/3.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (3),Resolution: 10m
file_825,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/4.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (4),Resolution: 10m
file_826,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/5.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (5),Resolution: 10m
file_827,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/6.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (6),Resolution: 10m
file_828,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/7.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (7),Resolution: 10m
file_829,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/8.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (8),Resolution: 10m
file_830,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-43-16/10m/bio/9.pq,PARQUET,2.1,2022-05-11 15:43:16,ds_2,bio (9),Resolution: 10m
file_831,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-13/10m/elev/elev.pq,PARQUET,2.1,2022-05-11 15:45:13,ds_2,elev (elev),Resolution: 10m
file_832,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/01.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (01),Resolution: 10m
file_833,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/02.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (02),Resolution: 10m
file_834,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/03.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (03),Resolution: 10m
file_835,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/04.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (04),Resolution: 10m
file_836,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/05.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (05),Resolution: 10m
file_837,/user/bdm/persistent/worldclim/2.1/2022-05-11_15-45-17/10m/prec/06.pq,PARQUET,2.1,2022-05-11 15:45:17,ds_2,prec (06),Resolution: 10m
